&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& NomePEE : Nome do parque eólico equivalente
&*******;*********;**************************************************
&       ;CodPEE   ;NomePEE
&-      ;         ;
&SSSSSSS;IIIIIIIII;SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS
 PEE-CAD;        1;Eolica SECO
 PEE-CAD;        2;Eolica S
 PEE-CAD;        3;Eolica NE
 PEE-CAD;        4;Eolica N
 PEE-CAD;        11;Fotovoltaica SECO
 PEE-CAD;        12;Fotovoltaica S
 PEE-CAD;        13;Fotovoltaica NE
 PEE-CAD;        14;Fotovoltaica N
&
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& PerIni : Período inicial de validade do dado
& PerFin : Período final de validade do dado
& EstadoOperEolica : Estado de operação da usina eólica no estudo
&**************;*********;*******;*******;****************
&              ;CodPEE   ;PerIni ;PerFin ;EstadoOperEolica
&-             ;         ;       ;       ;
&SSSSSSSSSSSSSS;IIIIIIIII;IIIIIII;IIIIIII;IIIIIIIIIIIIIIII
 PEE-CONFIG-PER;        1;      1;      5;centralizado
 PEE-CONFIG-PER;        2;      1;      5;centralizado
 PEE-CONFIG-PER;        3;      1;      5;centralizado
 PEE-CONFIG-PER;        4;      1;      5;centralizado
 PEE-CONFIG-PER;       11;      1;      5;centralizado
 PEE-CONFIG-PER;       12;      1;      5;centralizado
 PEE-CONFIG-PER;       13;      1;      5;centralizado
 PEE-CONFIG-PER;       14;      1;      5;centralizado
&
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& CodSubm : Código do Submercado
&********;*********;********
&        ;CodPEE   ;CodSubm
&-       ;         ;
&SSSSSSSS;IIIIIIIII;IIIIIIII
 PEE-SUBM;        1;       1
 PEE-SUBM;        2;       2
 PEE-SUBM;        3;       3
 PEE-SUBM;        4;       4
 PEE-SUBM;       11;       1
 PEE-SUBM;       12;       2
 PEE-SUBM;       13;       3
 PEE-SUBM;       14;       4
&
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& PerIni : Período inicial de validade do dado
& PerFin : Período final de validade do dado
& PotInstPEE : Capacidade (potência instalada) do parque eólico equivalente
&****************;*********;*******;*******;***************
&                ;CodPEE   ;PerIni ;PerFin ;PotInstPEE
&-               ;         ;       ;       ;MW
&SSSSSSSSSSSSSSSS;IIIIIIIII;IIIIIII;IIIIIII;FFFFFFFFFFFFFFF
 PEE-POT-INST-PER;        1;      1;      5;          99999
 PEE-POT-INST-PER;        2;      1;      5;          99999
 PEE-POT-INST-PER;        3;      1;      5;          99999
 PEE-POT-INST-PER;        4;      1;      5;          99999
 PEE-POT-INST-PER;       11;      1;      5;          99999
 PEE-POT-INST-PER;       12;      1;      5;          99999
 PEE-POT-INST-PER;       13;      1;      5;          99999
 PEE-POT-INST-PER;       14;      1;      5;          99999
 &
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& PerIni : Período inicial de validade do dado
& PerFin : Período final de validade do dado
& Pat : Índice do patamar de carga no período
& GerEolica : Valor de geração eólica
&*******************;*********;*******;*******;******;***;***********
PEE-GER-PER-PAT-CEN;1;5;5;2;103;6.9475
PEE-GER-PER-PAT-CEN;1;5;5;3;103;5.6585
PEE-GER-PER-PAT-CEN;1;5;5;1;104;8.8167
PEE-GER-PER-PAT-CEN;1;5;5;2;104;6.9475
PEE-GER-PER-PAT-CEN;1;5;5;3;104;5.6585
PEE-GER-PER-PAT-CEN;1;5;5;1;105;8.8167
PEE-GER-PER-PAT-CEN;1;5;5;2;105;6.9475
PEE-GER-PER-PAT-CEN;1;5;5;3;105;5.6585
PEE-GER-PER-PAT-CEN;1;5;5;1;106;8.8167
PEE-GER-PER-PAT-CEN;1;5;5;2;106;6.9475
PEE-GER-PER-PAT-CEN;1;5;5;3;106;5.6585
PEE-GER-PER-PAT-CEN;1;5;5;1;107;8.8167
PEE-GER-PER-PAT-CEN;1;5;5;2;107;6.9475
PEE-GER-PER-PAT-CEN;1;5;5;3;107;5.6585
PEE-GER-PER-PAT-CEN;1;5;5;1;108;8.8167
PEE-GER-PER-PAT-CEN;1;5;5;2;108;6.9475
PEE-GER-PER-PAT-CEN;1;5;5;3;108;5.6585
PEE-GER-PER-PAT-CEN;1;5;5;1;109;8.8167
PEE-GER-PER-PAT-CEN;1;5;5;2;109;6.9475
PEE-GER-PER-PAT-CEN;1;5;5;3;109;5.6585
PEE-GER-PER-PAT-CEN;1;5;5;1;110;8.8167
PEE-GER-PER-PAT-CEN;1;5;5;2;110;6.9475
PEE-GER-PER-PAT-CEN;1;5;5;3;110;5.6585
PEE-GER-PER-PAT-CEN;1;5;5;1;111;8.8167
PEE-GER-PER-PAT-CEN;1;5;5;2;111;6.9475
PEE-GER-PER-PAT-CEN;1;5;5;3;111;5.6585
PEE-GER-PER-PAT-CEN;1;5;5;1;112;8.8167
PEE-GER-PER-PAT-CEN;1;5;5;2;112;6.9475
PEE-GER-PER-PAT-CEN;1;5;5;3;112;5.6585
PEE-GER-PER-PAT-CEN;1;5;5;1;113;8.8167
PEE-GER-PER-PAT-CEN;1;5;5;2;113;6.9475
PEE-GER-PER-PAT-CEN;1;5;5;3;113;5.6585
PEE-GER-PER-PAT-CEN;1;5;5;1;114;8.8167
PEE-GER-PER-PAT-CEN;1;5;5;2;114;6.9475
PEE-GER-PER-PAT-CEN;1;5;5;3;114;5.6585
PEE-GER-PER-PAT-CEN;1;5;5;1;115;8.8167
PEE-GER-PER-PAT-CEN;1;5;5;2;115;6.9475
PEE-GER-PER-PAT-CEN;1;5;5;3;115;5.6585
PEE-GER-PER-PAT-CEN;1;5;5;1;116;8.8167
PEE-GER-PER-PAT-CEN;1;5;5;2;116;6.9475
PEE-GER-PER-PAT-CEN;1;5;5;3;116;5.6585
PEE-GER-PER-PAT-CEN;2;1;1;1;1;562.7008
PEE-GER-PER-PAT-CEN;2;1;1;2;1;397.1439
PEE-GER-PER-PAT-CEN;2;1;1;3;1;494.65
PEE-GER-PER-PAT-CEN;2;2;2;1;1;583.5594
PEE-GER-PER-PAT-CEN;2;2;2;2;1;478.473
PEE-GER-PER-PAT-CEN;2;2;2;3;1;509.6155
PEE-GER-PER-PAT-CEN;2;3;3;1;1;507.9087
PEE-GER-PER-PAT-CEN;2;3;3;2;1;427.9799
PEE-GER-PER-PAT-CEN;2;3;3;3;1;399.8548
PEE-GER-PER-PAT-CEN;2;4;4;1;1;428.3635
PEE-GER-PER-PAT-CEN;2;4;4;2;1;353.3843
PEE-GER-PER-PAT-CEN;2;4;4;3;1;381.0026
PEE-GER-PER-PAT-CEN;2;5;5;1;1;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;1;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;1;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;2;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;2;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;2;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;3;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;3;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;3;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;4;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;4;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;4;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;5;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;5;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;5;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;6;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;6;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;6;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;7;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;7;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;7;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;8;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;8;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;8;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;9;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;9;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;9;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;10;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;10;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;10;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;11;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;11;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;11;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;12;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;12;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;12;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;13;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;13;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;13;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;14;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;14;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;14;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;15;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;15;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;15;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;16;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;16;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;16;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;17;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;17;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;17;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;18;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;18;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;18;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;19;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;19;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;19;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;20;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;20;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;20;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;21;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;21;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;21;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;22;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;22;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;22;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;23;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;23;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;23;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;24;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;24;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;24;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;25;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;25;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;25;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;26;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;26;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;26;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;27;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;27;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;27;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;28;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;28;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;28;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;29;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;29;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;29;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;30;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;30;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;30;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;31;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;31;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;31;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;32;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;32;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;32;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;33;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;33;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;33;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;34;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;34;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;34;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;35;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;35;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;35;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;36;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;36;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;36;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;37;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;37;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;37;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;38;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;38;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;38;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;39;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;39;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;39;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;40;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;40;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;40;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;41;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;41;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;41;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;42;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;42;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;42;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;43;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;43;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;43;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;44;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;44;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;44;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;45;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;45;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;45;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;46;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;46;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;46;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;47;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;47;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;47;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;48;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;48;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;48;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;49;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;49;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;49;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;50;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;50;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;50;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;51;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;51;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;51;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;52;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;52;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;52;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;53;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;53;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;53;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;54;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;54;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;54;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;55;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;55;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;55;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;56;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;56;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;56;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;57;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;57;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;57;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;58;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;58;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;58;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;59;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;59;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;59;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;60;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;60;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;60;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;61;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;61;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;61;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;62;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;62;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;62;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;63;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;63;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;63;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;64;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;64;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;64;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;65;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;65;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;65;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;66;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;66;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;66;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;67;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;67;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;67;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;68;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;68;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;68;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;69;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;69;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;69;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;70;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;70;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;70;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;71;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;71;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;71;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;72;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;72;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;72;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;73;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;73;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;73;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;74;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;74;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;74;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;75;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;75;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;75;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;76;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;76;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;76;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;77;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;77;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;77;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;78;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;78;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;78;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;79;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;79;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;79;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;80;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;80;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;80;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;81;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;81;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;81;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;82;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;82;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;82;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;83;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;83;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;83;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;84;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;84;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;84;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;85;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;85;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;85;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;86;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;86;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;86;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;87;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;87;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;87;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;88;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;88;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;88;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;89;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;89;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;89;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;90;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;90;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;90;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;91;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;91;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;91;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;92;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;92;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;92;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;93;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;93;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;93;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;94;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;94;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;94;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;95;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;95;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;95;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;96;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;96;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;96;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;97;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;97;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;97;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;98;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;98;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;98;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;99;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;99;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;99;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;100;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;100;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;100;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;101;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;101;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;101;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;102;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;102;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;102;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;103;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;103;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;103;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;104;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;104;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;104;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;105;836.278005
PEE-GER-PER-PAT-CEN;2;5;5;2;105;718.14657
PEE-GER-PER-PAT-CEN;2;5;5;3;105;678.7388325
PEE-GER-PER-PAT-CEN;2;5;5;1;106;836.278005
