ANO  USIN    JAN    FEV    MAR    ABR    MAI    JUN    JUL    AGO    SET    OUT    NOV    DEZ
XXXX  XXX XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X
2025    1   0.00   0.00   0.00  -0.54  -0.25  -0.54  -0.54  -0.42  -0.56  -0.18  -0.22  -0.19    1     Usos_Consuntivos - CAMARGOS
2027   21  -0.07  -0.07  -0.43  -0.75  -0.81  -1.14  -1.23  -1.23  -1.29  -0.22  -0.07  -0.07    1     
2028   21  -0.07  -0.07  -0.37  -0.64  -0.69  -0.96  -1.05  -1.04  -1.10  -0.19  -0.07  -0.07    1     
2029   21  -0.07  -0.07  -0.31  -0.53  -0.57  -0.79  -0.86  -0.85  -0.90  -0.17  -0.07  -0.07    1     
2025   24   0.00   0.00   0.00 -12.75  -7.81 -19.80 -19.89 -15.15 -26.59  -8.28  -0.81  -1.02    1     Usos_Consuntivos - EMBORCACAO
2026   24  -0.78  -0.88  -4.71 -13.11  -8.03 -20.36 -20.45 -15.57 -27.36  -8.51  -0.82  -1.03    1     
2027   24  -0.79  -0.89  -4.83 -13.47  -8.24 -20.93 -21.02 -16.00 -28.12  -8.74  -0.83  -1.05    1     
2028   24  -0.80  -0.90  -4.95 -13.83  -8.46 -21.49 -21.59 -16.43 -28.88  -8.97  -0.84  -1.06    1     
2029   24  -0.80  -0.91  -5.07 -14.19  -8.67 -22.06 -22.16 -16.86 -29.65  -9.19  -0.85  -1.08    1     
2025   25   0.00   0.00   0.00  -2.11  -1.84  -4.93  -5.68  -3.76  -6.64  -1.69  -0.74  -0.74    1     Usos_Consuntivos - NOVA PONTE
2026   25  -0.74  -0.74  -2.63  -2.16  -1.88  -5.06  -5.83  -3.86  -6.82  -1.73  -0.75  -0.75    1     
2027   25  -0.75  -0.75  -2.69  -2.21  -1.92  -5.19  -5.99  -3.95  -7.01  -1.76  -0.76  -0.76    1     
2028   25  -0.76  -0.76  -2.75  -2.26  -1.96  -5.32  -6.14  -4.05  -7.19  -1.80  -0.77  -0.77    1     
2029   25  -0.76  -0.76  -2.82  -2.30  -2.00  -5.45  -6.29  -4.15  -7.37  -1.83  -0.77  -0.77    1     
2025   26   0.00   0.00   0.00  -1.43  -1.74  -3.92  -4.06  -2.89  -4.33  -0.26  -0.07  -0.06    1     Usos_Consuntivos - MIRANDA
2026   26  -0.06  -0.06  -0.27  -1.47  -1.79  -4.03  -4.17  -2.98  -4.45  -0.26  -0.07  -0.06    1     
2027   26  -0.06  -0.06  -0.28  -1.51  -1.84  -4.15  -4.29  -3.06  -4.58  -0.27  -0.07  -0.06    1     
2028   26  -0.06  -0.07  -0.29  -1.55  -1.89  -4.26  -4.41  -3.14  -4.70  -0.28  -0.07  -0.06    1     
2029   26  -0.06  -0.07  -0.29  -1.59  -1.94  -4.37  -4.53  -3.23  -4.83  -0.28  -0.07  -0.06    1     
2025   27   0.00   0.00   0.00  -0.61  -0.60  -0.94  -0.97  -0.68  -1.09  -0.43  -0.17  -0.01    1     Usos_Consuntivos - CAPIM BRANC1
2026   27  -0.01  -0.36  -0.49  -0.62  -0.62  -0.97  -1.00  -0.70  -1.12  -0.44  -0.17  -0.01    1     
2027   27  -0.01  -0.37  -0.50  -0.64  -0.64  -1.00  -1.02  -0.72  -1.15  -0.45  -0.17  -0.01    1     
2028   27  -0.01  -0.38  -0.52  -0.66  -0.65  -1.02  -1.05  -0.74  -1.18  -0.47  -0.18  -0.01    1     
2029   27  -0.01  -0.39  -0.53  -0.68  -0.67  -1.05  -1.08  -0.76  -1.21  -0.48  -0.18  -0.01    1     
2025   28   0.00   0.00   0.00  -1.42  -1.41  -2.19  -2.26  -1.59  -2.53  -1.03  -0.40  -0.02    1     Usos_Consuntivos - CAPIM BRANC2
2026   28  -0.02  -0.87  -1.17  -1.46  -1.45  -2.25  -2.32  -1.64  -2.61  -1.06  -0.41  -0.02    1     
2027   28  -0.02  -0.89  -1.20  -1.50  -1.49  -2.32  -2.39  -1.69  -2.68  -1.09  -0.42  -0.02    1     
2028   28  -0.02  -0.92  -1.23  -1.54  -1.53  -2.38  -2.45  -1.73  -2.75  -1.12  -0.43  -0.02    1     
2029   28  -0.02  -0.94  -1.26  -1.59  -1.57  -2.45  -2.52  -1.78  -2.83  -1.15  -0.44  -0.02    1     
2025   29   0.00   0.00   0.00  -3.05  -3.44  -3.83  -4.48  -4.94  -4.67  -1.16  -0.64  -0.64    1     Usos_Consuntivos - CORUMBA IV
2026   29  -0.64  -0.64  -1.07  -3.13  -3.53  -3.93  -4.61  -5.07  -4.80  -1.18  -0.65  -0.65    1     
2027   29  -0.65  -0.65  -1.09  -3.21  -3.62  -4.04  -4.73  -5.21  -4.93  -1.20  -0.66  -0.66    1     
2028   29  -0.66  -0.66  -1.12  -3.29  -3.71  -4.14  -4.85  -5.34  -5.06  -1.23  -0.67  -0.67    1     
2029   29  -0.66  -0.67  -1.14  -3.37  -3.80  -4.24  -4.97  -5.48  -5.18  -1.25  -0.68  -0.68    1     
2025   30   0.00   0.00   0.00  -5.69  -6.20  -7.34  -8.76  -9.44  -8.67  -1.70  -0.71  -0.71    1     Usos_Consuntivos - CORUMBA I
2026   30  -0.71  -0.71  -2.50  -5.84  -6.36  -7.54  -9.00  -9.70  -8.91  -1.73  -0.72  -0.72    1     
2027   30  -0.71  -0.71  -2.55  -5.99  -6.53  -7.74  -9.25  -9.96  -9.15  -1.77  -0.72  -0.72    1     
2028   30  -0.72  -0.72  -2.61  -6.14  -6.70  -7.94  -9.49 -10.22  -9.39  -1.80  -0.73  -0.73    1     
2029   30  -0.73  -0.73  -2.67  -6.30  -6.87  -8.14  -9.73 -10.49  -9.63  -1.84  -0.74  -0.74    1     
2025   31   0.00   0.00   0.00 -13.19 -13.06 -19.58 -19.98 -16.37 -20.93  -8.23  -3.90  -1.96    1     Usos_Consuntivos - ITUMBIARA
2026   31  -1.89  -6.73  -8.67 -13.55 -13.42 -20.13 -20.54 -16.82 -21.52  -8.45  -3.99  -1.99    1     
2027   31  -1.92  -6.90  -8.89 -13.91 -13.77 -20.68 -21.10 -17.28 -22.10  -8.66  -4.07  -2.02    1     
2028   31  -1.95  -7.06  -9.11 -14.27 -14.13 -21.23 -21.65 -17.73 -22.69  -8.88  -4.16  -2.05    1     
2029   31  -1.98  -7.23  -9.33 -14.63 -14.49 -21.77 -22.21 -18.18 -23.28  -9.09  -4.25  -2.09    1     
2025   32   0.00   0.00   0.00  -1.60  -3.68  -5.11  -5.24  -3.53  -5.17  -0.98  -0.33  -0.32    1     Usos_Consuntivos - CACH.DOURADA
2026   32  -0.32  -0.37  -0.43  -1.64  -3.78  -5.25  -5.39  -3.63  -5.32  -1.00  -0.34  -0.32    1     
2027   32  -0.32  -0.38  -0.43  -1.68  -3.89  -5.39  -5.54  -3.73  -5.46  -1.02  -0.34  -0.33    1     
2028   32  -0.33  -0.38  -0.44  -1.72  -3.99  -5.54  -5.69  -3.82  -5.61  -1.05  -0.35  -0.33    1     
2029   32  -0.33  -0.39  -0.45  -1.76  -4.09  -5.68  -5.83  -3.92  -5.75  -1.07  -0.35  -0.33    1     
2025   33   0.00   0.00   0.00 -25.39 -37.78 -51.66 -54.58 -57.71 -49.17 -18.54  -6.90  -5.83    1     Usos_Consuntivos - SAO SIMAO
2026   33  -8.77  -6.92 -14.98 -26.03 -38.78 -53.07 -56.07 -59.30 -50.51 -18.98  -7.00  -5.90    1     
2027   33  -8.92  -7.02 -15.31 -26.67 -39.79 -54.48 -57.57 -60.89 -51.85 -19.43  -7.10  -5.97    1     
2028   33  -9.08  -7.12 -15.64 -27.32 -40.79 -55.89 -59.07 -62.47 -53.19 -19.87  -7.20  -6.04    1     
2029   33  -9.23  -7.22 -15.97 -27.96 -41.80 -57.31 -60.56 -64.06 -54.53 -20.31  -7.31  -6.11    1     
2025   34   0.00   0.00   0.00  -4.09  -4.42  -6.04  -6.24  -5.63  -4.89  -3.73  -5.27  -1.89    1     Usos_Consuntivos - I. SOLTEIRA
2026   34  -3.30  -2.54  -2.51  -4.15  -4.49  -6.15  -6.36  -5.72  -4.97  -3.78  -5.36  -1.90    1     
2027   34  -3.34  -2.56  -2.54  -4.21  -4.55  -6.25  -6.47  -5.82  -5.05  -3.83  -5.45  -1.91    1     
2028   34  -3.38  -2.59  -2.56  -4.27  -4.62  -6.36  -6.58  -5.92  -5.13  -3.89  -5.54  -1.91    1     
2029   34  -3.42  -2.61  -2.58  -4.33  -4.69  -6.47  -6.69  -6.02  -5.21  -3.94  -5.63  -1.92    1     
2025   37   0.00   0.00   0.00  16.62  16.82  16.21  16.27  16.21  16.63  16.63  15.82  16.53    1     Usos_Consuntivos - BARRA BONITA
2026   37  16.62  16.59  16.54  16.27  16.48  15.87  15.92  15.86  16.28  16.28  15.48  16.18    1     
2027   37  16.27  16.25  16.19  15.92  16.14  15.53  15.57  15.51  15.93  15.93  15.14  15.83    1     
2028   37  15.92  15.91  15.84  15.57  15.80  15.19  15.22  15.16  15.58  15.58  14.80  15.48    1     
2029   37  15.57  15.57  15.49  15.22  15.46  14.85  14.87  14.81  15.23  15.23  14.46  15.13    1     
2025   37   0.00   0.00   0.00 -55.12 -49.78 -55.54 -56.59 -56.63 -53.81 -49.21 -59.45 -48.50    1     Usos_Consuntivos - BARRA BONITA
2026   37 -50.54 -48.52 -49.33 -55.29 -49.97 -55.71 -56.76 -56.80 -53.99 -49.39 -59.61 -48.68    1     
2027   37 -50.72 -48.71 -49.51 -55.46 -50.15 -55.89 -56.92 -56.97 -54.16 -49.57 -59.77 -48.87    1     
2028   37 -50.89 -48.89 -49.69 -55.62 -50.34 -56.06 -57.09 -57.14 -54.34 -49.75 -59.93 -49.05    1     
2029   37 -51.06 -49.07 -49.87 -55.78 -50.53 -56.23 -57.26 -57.31 -54.52 -49.93 -60.09 -49.23    1     
2025   38   0.00   0.00   0.00  -7.63  -5.06 -10.04 -11.42 -10.94 -10.72  -4.30 -11.07  -1.42    1     Usos_Consuntivos - A.S. LIMA
2026   38  -4.60  -1.42  -2.23  -7.78  -5.15 -10.24 -11.65 -11.17 -10.94  -4.38 -11.29  -1.44    1     
2027   38  -4.68  -1.44  -2.26  -7.93  -5.25 -10.44 -11.88 -11.39 -11.15  -4.46 -11.52  -1.46    1     
2028   38  -4.76  -1.45  -2.30  -8.08  -5.34 -10.65 -12.11 -11.61 -11.37  -4.54 -11.74  -1.47    1     
2029   38  -4.85  -1.47  -2.33  -8.23  -5.44 -10.85 -12.35 -11.83 -11.59  -4.62 -11.97  -1.49    1     
2025   39   0.00   0.00   0.00  -5.36  -4.24  -7.97  -9.00  -8.64  -7.09  -2.40  -9.87  -1.74    1     Usos_Consuntivos - IBITINGA
2026   39  -3.61  -1.89  -2.50  -5.45  -4.31  -8.12  -9.17  -8.81  -7.22  -2.44 -10.06  -1.75    1     
2027   39  -3.67  -1.91  -2.53  -5.55  -4.38  -8.27  -9.35  -8.97  -7.35  -2.47 -10.25  -1.77    1     
2028   39  -3.73  -1.92  -2.56  -5.65  -4.45  -8.42  -9.52  -9.14  -7.49  -2.50 -10.44  -1.79    1     
2029   39  -3.78  -1.94  -2.60  -5.74  -4.53  -8.57  -9.69  -9.31  -7.62  -2.53 -10.64  -1.81    1     
2025   40   0.00   0.00   0.00  -3.60  -3.09  -5.28  -5.88  -5.11  -5.83  -2.18  -3.55  -0.88    1     Usos_Consuntivos - PROMISSAO
2026   40  -1.25  -0.88  -1.45  -3.66  -3.14  -5.38  -5.99  -5.21  -5.95  -2.21  -3.61  -0.88    1     
2027   40  -1.26  -0.88  -1.46  -3.73  -3.20  -5.48  -6.10  -5.30  -6.06  -2.24  -3.67  -0.89    1     
2028   40  -1.27  -0.88  -1.48  -3.79  -3.25  -5.58  -6.21  -5.40  -6.17  -2.27  -3.74  -0.89    1     
2029   40  -1.29  -0.89  -1.49  -3.85  -3.30  -5.68  -6.33  -5.50  -6.28  -2.31  -3.80  -0.89    1     
2025   42   0.00   0.00   0.00  -4.31  -3.85  -6.22  -7.02  -6.09  -7.01  -3.19  -4.21  -0.45    1     Usos_Consuntivos - NAVANHANDAVA
2026   42  -2.05  -0.45  -1.75  -4.40  -3.92  -6.35  -7.16  -6.21  -7.16  -3.25  -4.29  -0.46    1     
2027   42  -2.09  -0.46  -1.78  -4.49  -4.00  -6.48  -7.31  -6.34  -7.30  -3.31  -4.37  -0.46    1     
2028   42  -2.12  -0.46  -1.81  -4.57  -4.07  -6.60  -7.45  -6.46  -7.44  -3.37  -4.46  -0.46    1     
2029   42  -2.16  -0.46  -1.84  -4.66  -4.15  -6.73  -7.60  -6.58  -7.59  -3.43  -4.54  -0.46    1     
2025   43   0.00   0.00   0.00  -4.29  -4.68  -7.00  -8.06  -6.49  -6.70  -3.75  -5.36  -1.03    1     Usos_Consuntivos - TRES IRMAOS
2026   43  -2.59  -1.03  -1.61  -4.37  -4.77  -7.14  -8.22  -6.62  -6.83  -3.82  -5.46  -1.04    1     
2027   43  -2.63  -1.04  -1.63  -4.45  -4.85  -7.27  -8.38  -6.74  -6.96  -3.88  -5.56  -1.05    1     
2028   43  -2.67  -1.05  -1.65  -4.52  -4.94  -7.41  -8.54  -6.87  -7.09  -3.95  -5.66  -1.05    1     
2029   43  -2.71  -1.05  -1.67  -4.60  -5.02  -7.55  -8.70  -6.99  -7.22  -4.02  -5.76  -1.06    1     
2025   45   0.00   0.00   0.00  -1.81  -1.72  -1.82  -1.87  -1.82  -1.80  -1.76  -1.72  -1.60    1     Usos_Consuntivos - JUPIA
2026   45  -1.62  -1.64  -1.62  -1.83  -1.73  -1.84  -1.89  -1.84  -1.82  -1.78  -1.74  -1.61    1     
2027   45  -1.63  -1.65  -1.63  -1.85  -1.75  -1.86  -1.91  -1.86  -1.84  -1.80  -1.76  -1.63    1     
2028   45  -1.65  -1.67  -1.65  -1.87  -1.77  -1.88  -1.93  -1.88  -1.86  -1.82  -1.77  -1.64    1     
2029   45  -1.66  -1.68  -1.66  -1.89  -1.79  -1.90  -1.95  -1.90  -1.88  -1.84  -1.79  -1.66    1     
2025   46   0.00   0.00   0.00 -17.48 -10.61 -20.10 -21.45 -23.63 -19.75 -21.07  -8.65  -7.44    1     Usos_Consuntivos - P. PRIMAVERA
2026   46  -7.61  -6.27 -11.78 -17.79 -10.75 -20.48 -21.86 -24.09 -20.12 -21.46  -8.74  -7.50    1     
2027   46  -7.67  -6.30 -11.95 -18.09 -10.89 -20.85 -22.26 -24.55 -20.48 -21.86  -8.83  -7.57    1     
2028   46  -7.74  -6.33 -12.11 -18.40 -11.03 -21.22 -22.67 -25.00 -20.84 -22.25  -8.93  -7.63    1     
2029   46  -7.81  -6.37 -12.28 -18.71 -11.18 -21.59 -23.07 -25.46 -21.21 -22.65  -9.02  -7.69    1     
2025   46   0.00   0.00   0.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.50  -3.50    1     Vazao_Remanescente - P. PRIMAVERA
2026   46  -3.50  -3.50  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.50  -3.50    1     
2027   46  -3.50  -3.50  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.50  -3.50    1     
2028   46  -3.50  -3.50  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.50  -3.50    1     
2029   46  -3.50  -3.50  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.00  -3.50  -3.50    1     
2025   47   0.00   0.00   0.00  -6.76  -2.52  -8.84 -11.27 -11.37  -5.77  -1.08 -11.59  -1.07    1     Usos_Consuntivos - A.A. LAYDNER
2026   47  -1.07  -1.07  -1.07  -6.90  -2.57  -9.02 -11.51 -11.62  -5.89  -1.09 -11.84  -1.08    1     
2027   47  -1.08  -1.08  -1.08  -7.03  -2.61  -9.21 -11.75 -11.86  -6.00  -1.10 -12.09  -1.09    1     
2028   47  -1.09  -1.09  -1.09  -7.17  -2.65  -9.39 -11.99 -12.10  -6.12  -1.11 -12.34  -1.10    1     
2029   47  -1.10  -1.10  -1.10  -7.31  -2.70  -9.58 -12.23 -12.34  -6.24  -1.12 -12.58  -1.11    1     
2025   48   0.00   0.00   0.00  -0.09  -0.07  -0.29  -0.24  -0.32  -0.28  -0.07  -0.25  -0.06    1     Usos_Consuntivos - PIRAJU
2026   48  -0.06  -0.06  -0.06  -0.09  -0.07  -0.29  -0.25  -0.32  -0.29  -0.07  -0.25  -0.06    1     
